	room_size	reverberation_time_s	lows_cutoff_frequency_hz	lows_q_factor	lows_gain_db_s	highs_cutoff_frequency_hz	highs_q_factor	highs_gain_db_s	fade_in_time_s	dry_wet
232	7.366607	1.1539426	1201.4574	0.37432343	11.090958	3697.1392	0.20947054	10.076975	0.75531703	0.10417973
233	7.2916574	1.1616223	1173.1193	0.3733223	11.179915	3740.947	0.21077733	10.137255	0.7599125	0.10394355
234	7.3236256	1.1444088	1163.4594	0.3730142	11.19574	3697.3281	0.2100728	10.079195	0.74973774	0.10440696
235	7.26761	1.1457825	1162.872	0.37202317	11.214238	3696.9304	0.21010998	10.119121	0.7483318	0.103698075
236	7.3392925	1.143781	1138.985	0.373486	11.144438	3680.1267	0.20967154	10.086569	0.73571634	0.10254489
237	7.2997093	1.1306579	1131.5532	0.37123004	10.953526	3682.328	0.20836817	10.044914	0.73720473	0.10158019
238	7.3621726	1.1322248	1117.0107	0.37196207	10.960604	3706.8994	0.20908165	9.981194	0.72826	0.10249464
239	7.32175	1.1394544	1105.4287	0.3733584	10.964138	3698.061	0.20912834	9.911082	0.7360398	0.10054806
240	7.2716284	1.1300423	1100.1753	0.37185898	11.007232	3703.0708	0.20809972	9.937614	0.7220213	0.100769386
241	7.3434644	1.1242762	1087.9498	0.37184966	10.9405155	3686.8037	0.20790552	9.938753	0.7235157	0.1014662
242	7.321251	1.1198409	1078.7632	0.37126213	10.83281	3698.6616	0.20908798	9.8051195	0.7199075	0.10043468
243	7.2764854	1.1302494	1057.2893	0.3710497	10.81468	3686.93	0.20766933	9.789499	0.7120698	0.101333216
244	7.245072	1.1275989	1059.9966	0.36973265	10.823184	3657.7483	0.2089882	9.699361	0.71560025	0.10013236
245	7.251228	1.1167127	1038.7576	0.37201098	10.810842	3655.9543	0.2080448	9.786868	0.7055935	0.09982043
246	7.2940574	1.1171716	1023.5285	0.3712237	10.759722	3677.7031	0.20706883	9.693236	0.70822614	0.09898639
247	7.2680535	1.1070913	1011.83655	0.3725381	10.643669	3667.2598	0.20713179	9.722069	0.6951716	0.099448465
248	7.2671065	1.0995162	1004.65546	0.37287515	10.711169	3660.5056	0.20887087	9.709681	0.697824	0.09954127
249	7.230994	1.110764	986.2201	0.37212092	10.577424	3649.9185	0.20595539	9.603298	0.69405544	0.099073015
250	7.24807	1.1089824	981.02954	0.37252098	10.62616	3647.9712	0.2073192	9.626426	0.6986324	0.09910809
251	7.266216	1.103869	971.187	0.37237388	10.629878	3651.8044	0.20814955	9.647694	0.695885	0.09894416
252	7.279603	1.1069849	956.3381	0.37174317	10.650767	3625.7495	0.20609108	9.610907	0.68555766	0.09813639
253	7.2817087	1.108085	947.5331	0.3692939	10.570859	3608.9446	0.20684929	9.478754	0.6770696	0.09781284
254	7.2283797	1.106731	943.64056	0.37123466	10.560884	3605.6226	0.20657255	9.431016	0.68122965	0.0974987
255	7.236918	1.0993829	926.10706	0.37096712	10.422128	3628.7354	0.20468698	9.498487	0.6762578	0.09816709
256	7.199933	1.0965418	914.89374	0.37114963	10.517952	3600.3708	0.20395218	9.404812	0.6744204	0.0967178
257	7.2303534	1.1035644	909.2128	0.369747	10.363767	3652.3635	0.20527796	9.267817	0.6705212	0.09672286
258	7.244869	1.0912186	892.04926	0.3696836	10.463089	3654.259	0.20529182	9.413382	0.6629329	0.09644948
259	7.2079306	1.089701	889.0884	0.3702698	10.418053	3614.8657	0.20450135	9.401063	0.6641674	0.0966376
260	7.2304688	1.0921848	869.75946	0.37172225	10.386927	3600.8596	0.20401765	9.35609	0.65890026	0.09572008
261	7.2099214	1.0937395	866.49225	0.3695065	10.459692	3618.5818	0.2035177	9.335849	0.6584123	0.096221566
262	7.2243404	1.092383	846.4109	0.37013477	10.311549	3619.7207	0.20341219	9.156516	0.65620285	0.095664635
263	7.213581	1.0835742	837.54755	0.3711325	10.176538	3605.0554	0.20339027	9.234343	0.6498741	0.09469469
264	7.2002645	1.0935981	839.3139	0.3686189	10.334057	3584.8188	0.20195559	9.180416	0.65116256	0.09455016
265	7.21365	1.0821272	821.9062	0.36957824	10.22599	3608.1243	0.20344727	9.179084	0.64649683	0.095060036
266	7.1944256	1.0931284	810.56067	0.3712098	10.287453	3618.2585	0.20300011	9.227336	0.6388976	0.09514572
267	7.232466	1.0809575	801.20386	0.36964667	10.132672	3622.1816	0.2025494	9.22646	0.6388044	0.093626596
268	7.135478	1.0854608	793.6016	0.37058538	10.220259	3573.463	0.20235932	9.015424	0.6393865	0.09484142
269	7.177496	1.0740823	788.25616	0.36941612	10.195985	3599.3708	0.20265247	9.121699	0.62819666	0.09392421
270	7.2286754	1.0829948	769.8466	0.36980587	10.077284	3627.3257	0.20369777	9.076968	0.6381036	0.09317298
271	7.2045827	1.0819005	754.56256	0.37048367	10.0751505	3617.796	0.20138569	9.08906	0.63244367	0.093109675
272	7.161372	1.07462	754.2317	0.36953384	10.052656	3571.028	0.20244855	8.911245	0.6262607	0.09278463
273	7.215599	1.0724568	738.08563	0.36832187	10.021204	3592.4841	0.20223235	8.933471	0.6227065	0.09307277
274	7.1849136	1.0683136	727.1993	0.3702901	9.969006	3581.8572	0.20172967	8.915726	0.6260206	0.09258556
275	7.2107377	1.0634469	723.59314	0.36914545	9.879385	3556.1355	0.1998319	8.97643	0.62446207	0.093097426
276	7.1656046	1.0707504	711.059	0.37045175	9.941393	3554.8718	0.20213352	8.915225	0.6188278	0.09162619
277	7.1527452	1.0680584	705.75946	0.3699616	9.88479	3590.297	0.20091423	8.871539	0.61488104	0.09174335
278	7.1159368	1.0636886	682.97565	0.37037924	9.790808	3566.0745	0.20069477	8.855528	0.61934924	0.091385305
279	7.173142	1.0687132	685.6363	0.3683314	9.7201805	3566.59	0.20026095	8.844576	0.6097796	0.09135244
280	7.1462903	1.0562718	670.76764	0.36909157	9.98014	3553.189	0.20170479	8.892909	0.60678774	0.09116844
281	7.1578875	1.056343	665.034	0.36885616	9.808347	3579.6018	0.20094663	8.796357	0.60148257	0.091897234
282	7.1921506	1.0732223	651.2026	0.36958012	9.789838	3523.4675	0.20027426	8.784147	0.60622466	0.09158125
283	7.169234	1.0602808	641.00745	0.369774	9.774283	3560.7688	0.19996415	8.807998	0.59699184	0.09038916
284	7.131411	1.0541408	630.7037	0.36831445	9.7235	3569.758	0.19996186	8.701965	0.59488237	0.09032184
285	7.159303	1.0567021	625.93695	0.36788577	9.82085	3571.263	0.19881874	8.763179	0.597095	0.09172453
286	7.115749	1.0481663	612.53845	0.3697278	9.822975	3537.244	0.19930133	8.720095	0.5969972	0.08975354
287	7.1565976	1.0536922	600.25653	0.37031797	9.605056	3566.748	0.1995019	8.661652	0.587648	0.0901291
288	7.147108	1.0567273	595.1859	0.36925545	9.657331	3585.5786	0.19952838	8.672605	0.588679	0.08940826
289	7.1480193	1.0470606	585.70746	0.37058803	9.725883	3552.753	0.20040478	8.713391	0.58107185	0.089480504
290	7.0898533	1.0531571	574.1557	0.37030298	9.581564	3541.2212	0.19936289	8.5852375	0.58340454	0.08909307
291	7.141507	1.0499941	569.5542	0.36751106	9.567018	3549.3755	0.19959374	8.554954	0.58793163	0.089435145
292	7.0852447	1.0558953	560.65796	0.36871374	9.512916	3529.068	0.19763674	8.551775	0.58211964	0.08890596
293	7.090592	1.0470403	544.6418	0.36943156	9.564599	3536.0264	0.20027286	8.527649	0.5748379	0.088383906
294	7.079902	1.0522223	541.6013	0.3682605	9.538591	3527.274	0.19955014	8.480944	0.5764843	0.088867016
295	7.1152344	1.0460027	531.77893	0.36788586	9.54123	3539.5513	0.19901277	8.563656	0.5773471	0.088565886
296	7.111621	1.0439833	526.3807	0.36951238	9.500347	3528.7334	0.19884464	8.562371	0.568849	0.088733174
297	7.0993357	1.0406897	511.94818	0.36812726	9.59034	3539.2273	0.19757816	8.429115	0.5788615	0.08866166
298	7.1163964	1.0426629	503.0105	0.3690127	9.487603	3535.4287	0.19829383	8.391568	0.5678209	0.08764567
299	7.0578113	1.0395681	495.45337	0.3684536	9.37872	3515.947	0.19845647	8.355067	0.56342643	0.0877302
300	7.087576	1.0352397	485.2539	0.3689139	9.440698	3503.3645	0.19801751	8.448575	0.5685383	0.08834017
301	7.088704	1.0362419	472.63712	0.36793956	9.415163	3506.6868	0.19561318	8.361014	0.5623529	0.08789692
302	7.0667825	1.0441257	469.85486	0.36683643	9.320438	3484.6372	0.19686931	8.392284	0.56021553	0.08745988
303	7.0684547	1.0300357	462.3859	0.3693267	9.383885	3538.577	0.19635423	8.250816	0.5565269	0.08726282
304	7.0793242	1.0358523	453.39252	0.36706677	9.282431	3523.88	0.19718575	8.281146	0.5541593	0.08711383
305	7.0743284	1.0313994	447.1612	0.3687362	9.225321	3529.3787	0.1975322	8.327815	0.5591595	0.08751036
306	7.0953007	1.033477	436.90845	0.37091646	9.292632	3536.5374	0.19791782	8.317894	0.55436087	0.08678158
307	7.0668874	1.0363597	425.15027	0.36712202	9.293603	3528.8354	0.19646245	8.245361	0.55385494	0.08669991
308	7.0971336	1.0390208	422.22388	0.3697561	9.306772	3485.9907	0.19512977	8.274641	0.5489938	0.08646199
309	7.073434	1.0317754	414.22742	0.3685723	9.114917	3497.6267	0.195232	8.166367	0.54795444	0.08669567
310	7.060942	1.0294545	408.87787	0.3687217	9.239498	3517.7947	0.19600153	8.182451	0.5438035	0.08640734
311	7.053662	1.0384425	396.74313	0.36910295	9.085357	3489.8079	0.1965456	8.129924	0.54425627	0.08600862
312	7.0976744	1.0308149	389.28152	0.3691107	9.162634	3483.9983	0.19609404	8.084709	0.5445464	0.08579519
313	7.029989	1.0176811	377.04962	0.36890128	9.092823	3494.242	0.1967671	8.136683	0.53836924	0.08585427
314	7.0776954	1.0332125	376.1484	0.36795738	9.125682	3485.6243	0.19637606	8.194517	0.5383394	0.08582108
315	7.0472975	1.024116	368.74594	0.3665692	9.088809	3502.0457	0.19733806	8.179844	0.5375746	0.085728295
316	7.059897	1.0295299	356.22403	0.36936083	9.022141	3497.362	0.19594735	8.094638	0.5373017	0.08505243
317	7.048467	1.0269374	348.06845	0.368871	9.109189	3500.5269	0.19563189	8.206534	0.5340601	0.08541724
318	7.0441236	1.0222416	342.96796	0.36755845	8.984342	3470.392	0.19532347	8.011403	0.5341191	0.08476939
319	7.0522065	1.0171106	333.56412	0.36604542	8.998535	3480.0957	0.19592488	8.085624	0.52678883	0.084641315
320	7.061001	1.024999	327.9967	0.36677033	9.053887	3497.1023	0.19528349	8.109096	0.53675216	0.08429846
321	7.0443177	1.0257859	318.6508	0.368671	9.0375	3491.0073	0.19474185	8.092475	0.5271086	0.0847679
322	7.052769	1.0175017	308.74847	0.36717585	9.046991	3450.8057	0.19451804	8.020818	0.52927774	0.08455735
323	7.0211387	1.0202694	306.55405	0.36843953	8.915975	3488.781	0.19532983	7.970735	0.5209306	0.08403113
324	7.009681	1.0255532	296.3235	0.36820233	9.03873	3487.242	0.19561154	8.030789	0.52226996	0.08511905
325	7.017563	1.0140184	290.9402	0.36823228	8.867964	3473.0876	0.19410205	8.014298	0.5234212	0.08445319
326	7.0069275	1.0146868	280.145	0.36720362	9.037518	3461.7537	0.19540288	8.000375	0.52632236	0.083643526
327	7.0373974	1.0141447	274.21378	0.367248	8.967147	3458.1804	0.19418555	7.9237494	0.52244955	0.083951734
328	6.992864	1.0179621	268.83408	0.3678055	8.917428	3449.138	0.1943678	7.9651976	0.5215883	0.083497986
329	6.9986033	1.0165917	259.5645	0.36666843	8.829769	3475.622	0.19491366	7.9069786	0.516833	0.08243401
330	7.009367	1.0121245	254.79044	0.36817157	8.919074	3435.0652	0.19395556	7.8959436	0.5166549	0.08332677
331	7.031261	1.0081413	246.86235	0.3656292	8.8252	3497.548	0.19345677	7.8686604	0.5130687	0.083633535
332	7.029048	1.0109113	237.14447	0.36640364	8.812154	3457.4233	0.19416286	7.758003	0.51686025	0.08304929
333	6.9970527	1.0092221	230.88574	0.36639506	8.805997	3479.862	0.19386116	7.8003826	0.5160837	0.08291299
334	6.9980073	1.016301	226.22324	0.36777714	8.927725	3467.8867	0.19431339	7.906407	0.5145378	0.0831798
335	6.99589	1.0010114	217.22215	0.3663187	8.81266	3456.1562	0.1950361	7.863371	0.5105389	0.082636125
336	7.002621	1.0086954	212.26485	0.3669534	8.709828	3465.9	0.1928527	7.7277675	0.50793076	0.083065
337	6.985871	1.0072843	205.21043	0.36576235	8.691135	3464.338	0.19217688	7.84763	0.50600076	0.08284744
338	6.9919157	1.0058486	196.96768	0.36737823	8.750878	3464.6746	0.19322827	7.8094845	0.505918	0.08292911
339	6.9968	1.0130854	189.38596	0.36582223	8.733092	3455.1147	0.192394	7.7992005	0.5010228	0.082624756
340	7.006624	1.0045887	184.69514	0.36667937	8.745842	3457.9307	0.19365649	7.7403846	0.5022912	0.083155446
341	6.999739	1.0065491	181.23962	0.3674543	8.72365	3460.6067	0.19317353	7.7911363	0.5039043	0.082602866
342	6.9931035	1.0055292	172.2114	0.3653118	8.697426	3454.0269	0.19095847	7.698759	0.50153095	0.082136035
343	6.9612207	1.0000339	164.21959	0.36796156	8.643873	3434.07	0.1936596	7.7144017	0.49855837	0.082470134
344	6.976685	1.0037633	159.62137	0.36609071	8.569846	3461.253	0.19374125	7.709206	0.49923488	0.08193436
345	6.979692	1.0030882	154.94681	0.3663998	8.657111	3472.2236	0.19137922	7.7627087	0.49884278	0.082035005
346	7.007873	1.0018773	147.74107	0.36459997	8.617283	3455.5828	0.19239272	7.671625	0.49663326	0.08205429
347	6.9558067	0.9977182	142.5983	0.36729515	8.575969	3439.9097	0.192694	7.6382375	0.49885505	0.081994995
348	6.9466977	1.000853	134.2098	0.36670083	8.612041	3452.6035	0.1933401	7.6531787	0.49203596	0.08262248
349	6.9783726	1.0034853	131.28229	0.36664763	8.652304	3426.4873	0.19246043	7.6372795	0.49838367	0.08094285
350	6.9659777	1.003123	124.801216	0.36601448	8.590197	3446.3254	0.19158955	7.5998735	0.48944166	0.08136493
351	6.960524	0.9973095	119.934204	0.36636886	8.526828	3455.3804	0.19242923	7.6169853	0.4978878	0.08126836
352	6.991392	0.9988646	113.44087	0.36697298	8.576472	3438.7837	0.1927592	7.650435	0.4939806	0.08170818
353	6.9581223	1.0036025	107.8295	0.36682495	8.513114	3414.744	0.1920658	7.468156	0.4926725	0.08161505
354	6.968276	0.9956035	103.95026	0.3657137	8.574756	3451.5803	0.19450594	7.5832114	0.49009416	0.08133626
355	6.9684925	0.9972616	95.99451	0.36646906	8.486621	3446.656	0.19157697	7.5700197	0.48988217	0.081102625
356	6.979077	0.99721974	92.52009	0.3688428	8.454787	3443.005	0.19146772	7.599041	0.492621	0.081173524
357	6.987082	0.99537855	88.251526	0.36638692	8.470528	3419.5586	0.19131406	7.531595	0.4879495	0.081409924
358	6.9619794	0.9960146	84.658714	0.36766762	8.422356	3442.6404	0.19133724	7.5631766	0.48800236	0.08119224
359	6.954601	0.9910106	79.38763	0.3663895	8.4924965	3415.9104	0.18970358	7.478131	0.48617756	0.08064406
360	6.9605184	0.982811	75.81208	0.36616895	8.428875	3431.0574	0.19089939	7.550954	0.48416525	0.08101207
361	6.976235	0.9938167	72.42113	0.36453193	8.399072	3428.4849	0.19072185	7.4612403	0.48674828	0.08081187
362	6.9682674	0.9879694	67.8237	0.36630955	8.471429	3420.8572	0.19213341	7.6053295	0.48541126	0.08059536
363	6.934743	0.99348354	65.32012	0.36572063	8.38826	3438.9749	0.19125512	7.424513	0.48446277	0.079800196
364	6.960903	0.99560744	62.815994	0.36401135	8.3951645	3421.4797	0.19029547	7.494836	0.48201406	0.08037797
365	6.9345202	0.98840004	60.32201	0.36500606	8.336845	3438.0688	0.19058011	7.4882956	0.4836341	0.079766974
366	6.951859	0.98883265	57.35146	0.36613205	8.339563	3414.6482	0.19078217	7.37789	0.4831252	0.080414206
367	6.983194	0.9894793	55.325665	0.36551479	8.361688	3431.2024	0.18961075	7.4202805	0.47975612	0.08000905
368	6.9016886	0.98452204	53.22581	0.36664	8.340081	3405.465	0.1908889	7.3860292	0.48213294	0.07967391
369	6.926467	0.9816784	51.54861	0.36604196	8.266316	3438.0618	0.19021389	7.3382397	0.47833782	0.07990364
370	6.9599323	0.98838335	50.48253	0.3669371	8.367168	3424.7532	0.19026552	7.421083	0.4792225	0.08014891
371	6.94035	0.98617595	49.128304	0.3656408	8.243182	3421.6133	0.18981507	7.3646355	0.47774062	0.080194496
372	6.9181542	0.99030364	48.321445	0.367127	8.311909	3423.461	0.19099085	7.2657704	0.47683662	0.079369366
373	6.937931	0.9872898	47.704582	0.36561435	8.242823	3429.263	0.19010039	7.3892436	0.47765392	0.07959778
374	6.9362826	0.9845575	46.975845	0.36611792	8.183055	3410.7075	0.18861775	7.344144	0.4778092	0.08038938
375	6.9125323	0.9818498	46.35318	0.36740154	8.269633	3438.8599	0.18997893	7.3423147	0.47406793	0.07978615
376	6.954208	0.98500234	45.971867	0.36818063	8.130686	3417.6086	0.18888563	7.334677	0.47088787	0.07945564
377	6.943426	0.9820863	45.746315	0.36522537	8.239313	3405.8125	0.18981747	7.2742662	0.4727924	0.07935357
378	6.9116974	0.98689914	45.148773	0.36645675	8.3020525	3419.377	0.1891701	7.323915	0.4763901	0.079915665
379	6.947273	0.98187715	44.85792	0.36570784	8.271487	3418.7568	0.18956164	7.300993	0.47446793	0.07925677
380	6.9102025	0.9822499	44.900856	0.3657962	8.315322	3401.877	0.18968372	7.372257	0.47270843	0.07982956
381	6.9242735	0.98467946	45.1694	0.36546215	8.217647	3404.414	0.18982397	7.2890134	0.47268677	0.07954715
382	6.942592	0.9862328	44.68213	0.36525002	8.186202	3397.2258	0.18864448	7.2583637	0.4721653	0.0791088
383	6.908846	0.9756742	44.315907	0.36434168	8.144615	3401.7302	0.18999116	7.2147484	0.47108987	0.07911703
384	6.8840413	0.98401505	44.53834	0.36733466	8.177997	3396.971	0.18781142	7.2630587	0.47227463	0.07947487
385	6.9277368	0.98951703	44.58988	0.36509505	8.117062	3384.7114	0.18959722	7.144101	0.468472	0.078920536
386	6.8961496	0.98239535	44.238026	0.36624607	8.165061	3400.3337	0.18994443	7.2957354	0.46876764	0.07909455
387	6.8950562	0.98041505	44.14723	0.3659505	8.16071	3395.5896	0.18742934	7.1612816	0.46808708	0.07911764
388	6.90992	0.976883	44.117126	0.36573082	8.0393095	3428.3018	0.18758734	7.23013	0.4683125	0.079532646
389	6.927889	0.9790947	44.180172	0.36658868	8.1496525	3385.7222	0.18959148	7.226771	0.46545976	0.07864904
390	6.873198	0.9803193	44.023182	0.36500362	8.1149845	3393.886	0.18942516	7.215557	0.46673784	0.07866996
391	6.9483695	0.9802222	43.802303	0.36592406	8.062603	3387.3267	0.1897938	7.149628	0.46595153	0.07859011
392	6.8638043	0.972734	43.980125	0.36518285	8.110853	3396.5764	0.18704464	7.142819	0.46829575	0.078472465
393	6.9227743	0.97311836	43.84877	0.36479694	8.041273	3387.4731	0.18855868	7.176932	0.466083	0.07846541
394	6.9141936	0.97801083	43.812298	0.36516047	8.110684	3384.9307	0.18885565	7.149507	0.4683902	0.07888454
395	6.8434916	0.9751685	43.85966	0.36574292	7.9056983	3400.5117	0.18835746	7.1410165	0.4658043	0.07850573
396	6.9162016	0.9783688	43.517433	0.36596522	8.064132	3395.584	0.1879859	7.14644	0.46411812	0.07861417
397	6.9020042	0.9778788	43.57706	0.36708322	7.9388947	3384.607	0.18773758	7.048365	0.46585074	0.07833785
398	6.8948817	0.97909397	43.37051	0.36656013	8.015427	3400.5872	0.19012885	7.115845	0.4637742	0.07832641
399	6.845315	0.97803074	43.70244	0.36641052	8.012588	3356.7021	0.18842526	6.987999	0.46498376	0.07801169
400	6.8608313	0.97426635	43.56617	0.36496508	7.9862814	3400.1248	0.18887961	7.1110435	0.46354386	0.078485005
401	6.903714	0.9768333	43.50815	0.36617377	8.019826	3373.064	0.1892966	7.0794234	0.46546802	0.07830883
402	6.8534393	0.9708442	43.402786	0.3658786	7.972081	3384.273	0.18799186	7.0785165	0.46062636	0.07786226
403	6.8867846	0.9759448	43.63766	0.36631465	8.107434	3404.007	0.18743105	7.1260347	0.46369392	0.07826405
404	6.8545575	0.9747093	43.573814	0.3635079	7.896094	3378.7397	0.18572876	7.0054855	0.46207833	0.07850313
405	6.8698277	0.9693739	43.03777	0.36515364	7.9198575	3415.0571	0.18716362	7.114825	0.46294922	0.07864786
406	6.8802223	0.9731058	43.403183	0.36530665	7.879522	3387.6157	0.18673986	7.0260816	0.4617809	0.0780364
407	6.847576	0.97857416	43.049637	0.36564833	7.90141	3369.0308	0.18774918	6.9984145	0.46222022	0.07757758
408	6.854496	0.96895516	42.903194	0.3652624	8.02004	3388.51	0.18722284	7.0145054	0.46208242	0.0779654
409	6.874606	0.97064614	43.054577	0.3652938	7.9264827	3373.4944	0.18919967	6.977672	0.45829475	0.07797554
410	6.881454	0.97253585	42.986374	0.36552924	7.836778	3404.6746	0.187011	7.0172305	0.45911852	0.07785744
411	6.8713984	0.9704813	43.043205	0.364341	7.814558	3361.6753	0.18700488	6.94216	0.45880505	0.07800858
412	6.8515244	0.97312075	42.806072	0.36542594	7.834014	3371.5361	0.18641782	6.9550295	0.4611287	0.07772267
413	6.8381095	0.9662732	42.82151	0.36519676	7.913521	3377.4724	0.18760431	6.9476967	0.4583195	0.077665694
414	6.869479	0.97065717	42.93577	0.36479735	7.9457603	3375.7017	0.18732983	7.009642	0.4582099	0.07749682
415	6.8761024	0.9728812	42.76376	0.36416152	7.8591847	3367.827	0.1870385	6.9585104	0.45656806	0.07767768
416	6.8378906	0.9677119	42.916622	0.36576912	7.817408	3368.9421	0.185936	6.9664707	0.4602671	0.07781282
417	6.8265123	0.9749856	42.74102	0.3649702	7.7806554	3355.204	0.18575726	6.952457	0.4597665	0.07738494
418	6.870535	0.9680148	42.756298	0.36541656	7.8284655	3374.555	0.18661149	6.9998074	0.4579266	0.07739017
419	6.8644223	0.96499765	42.88958	0.36627397	7.8074064	3360.527	0.18653749	6.9048223	0.45653692	0.0779218
420	6.835068	0.9685931	42.69125	0.36614674	7.7676654	3365.9565	0.18717065	6.9279156	0.45618233	0.07733954
421	6.839584	0.9723925	42.685135	0.3646905	7.786385	3370.7336	0.18740307	6.9561996	0.4569816	0.07752342
422	6.881194	0.96665275	42.444653	0.36485374	7.8154473	3364.161	0.1863226	6.8780866	0.45531008	0.07716095
423	6.842557	0.96475595	42.286392	0.36489558	7.6828303	3382.6455	0.18403032	6.9306116	0.456209	0.07751725
424	6.846538	0.97021157	42.74239	0.3641219	7.8397245	3372.9578	0.18742913	6.920666	0.45670396	0.077263325
425	6.810007	0.9645389	42.635944	0.3645297	7.7936115	3364.5742	0.185975	6.9000063	0.45685402	0.07729102
426	6.827943	0.9640836	42.4111	0.3655648	7.7969966	3376.2024	0.18577605	6.9320827	0.45697194	0.07674702
427	6.83884	0.9648107	42.390423	0.3640695	7.7300544	3383.5464	0.18621396	6.8859076	0.45571607	0.076998875
428	6.8365936	0.9629198	42.545723	0.3651316	7.7349467	3361.7664	0.18512625	6.903919	0.4556097	0.07733704
429	6.8491545	0.96566325	42.16234	0.36438814	7.693667	3353.041	0.18536702	6.8633018	0.4540086	0.07748798
430	6.8320923	0.9661188	42.38422	0.36434257	7.729609	3341.7058	0.18488346	6.851871	0.4540208	0.07690115
431	6.84591	0.9643319	42.308506	0.36543402	7.6643934	3353.9324	0.18629196	6.883676	0.45489374	0.07711247
432	6.8183165	0.96204805	42.153355	0.36407098	7.7449017	3348.2336	0.18519887	6.830739	0.45241424	0.07718485
433	6.8328066	0.9706746	42.493282	0.36397874	7.7024364	3352.694	0.18657796	6.854742	0.45295328	0.07694675
434	6.8014817	0.96436065	42.185337	0.36471823	7.639421	3364.5938	0.18442267	6.7928495	0.45356035	0.07734641
435	6.8239045	0.9622216	42.26078	0.3657495	7.6214	3353.71	0.18615372	6.821445	0.4543472	0.076486416
436	6.847749	0.96186244	42.153225	0.36470243	7.7483325	3340.049	0.18596655	6.894498	0.45174536	0.07674286
437	6.8144236	0.96097517	42.155483	0.36411235	7.64527	3362.2742	0.18603803	6.8054748	0.4530478	0.07718346
438	6.827695	0.9642307	42.244526	0.36419883	7.597509	3366.679	0.18561395	6.750613	0.45507485	0.076549776
439	6.8226666	0.95838284	42.133102	0.36462888	7.580582	3355.337	0.18639112	6.819824	0.4546738	0.07670078
440	6.7886424	0.96431947	41.969673	0.3648205	7.718051	3348.7708	0.18481965	6.812207	0.45189932	0.077111416
441	6.7990017	0.96590155	42.017838	0.36401832	7.734749	3350.2368	0.18565784	6.865034	0.4516873	0.07694304
442	6.811202	0.96367943	42.125412	0.3640545	7.644187	3361.6606	0.1855811	6.8106246	0.45447126	0.07628884
443	6.822099	0.96233875	41.72394	0.36496878	7.652843	3348.0203	0.1846291	6.8515744	0.45082077	0.076846264
444	6.8346763	0.95948356	42.002728	0.3642264	7.4805856	3340.9204	0.18359938	6.77422	0.4516779	0.07668984
445	6.7932224	0.96313536	41.794636	0.36576086	7.594663	3365.3735	0.18552956	6.710423	0.4504071	0.07630497
446	6.859873	0.95763683	42.166847	0.36371756	7.6303725	3345.8328	0.18590331	6.7055616	0.45116764	0.07660226
447	6.8404384	0.9574052	41.802105	0.3645942	7.5625844	3349.439	0.18525288	6.7843275	0.45197472	0.07627285
448	6.7887697	0.96025866	42.017673	0.36418906	7.5761566	3345.403	0.18518923	6.8091025	0.45073092	0.07669978
449	6.8030133	0.95761436	42.09577	0.36433277	7.563243	3352.8293	0.18430853	6.7337604	0.44974828	0.07667193
450	6.8199673	0.9585459	41.807056	0.36416852	7.5677986	3349.27	0.1841311	6.735135	0.4501153	0.0765765
451	6.810321	0.9611791	41.779854	0.36370382	7.4985933	3332.82	0.18350868	6.639667	0.4502707	0.07661768
452	6.8158298	0.96075755	41.815666	0.36349738	7.521246	3323.6348	0.18489465	6.722618	0.4503477	0.07646803
453	6.7951508	0.95578	41.74121	0.36382428	7.510777	3340.0496	0.18480277	6.7031393	0.45032662	0.07662007
454	6.814241	0.95567703	41.66558	0.36397883	7.4676447	3361.6323	0.18349738	6.670993	0.45121258	0.076296136
455	6.836177	0.9556514	41.6135	0.3650527	7.592727	3363.7043	0.18524243	6.731346	0.44892213	0.07648905
456	6.8078985	0.95759964	41.51221	0.36424264	7.466273	3339.3057	0.18470669	6.7003884	0.44865572	0.07608193
457	6.811851	0.9590322	41.74395	0.36392793	7.585815	3346.2952	0.1851279	6.665936	0.4490396	0.07608026
458	6.790078	0.95279515	41.673447	0.36479065	7.4695945	3349.9902	0.18350498	6.6428285	0.4495948	0.076323226
459	6.8146615	0.95833576	41.75789	0.36497483	7.56965	3343.744	0.1850832	6.7115803	0.44838756	0.07627058
460	6.80423	0.953978	41.65561	0.3638592	7.4650674	3342.6956	0.18432622	6.651777	0.44994706	0.076263614
461	6.783669	0.9570603	41.56616	0.36522987	7.5637197	3334.6392	0.1839472	6.766013	0.44818658	0.07650639
462	6.780703	0.9558062	41.703136	0.3652607	7.446795	3353.012	0.18382649	6.689166	0.44855386	0.075928465
463	6.767008	0.95671237	41.600006	0.36273584	7.4958043	3325.118	0.18424831	6.664977	0.4478678	0.07610375
464	6.7861543	0.95835197	41.533665	0.3640412	7.495185	3353.2585	0.18453886	6.648657	0.4489365	0.076582946
465	6.8011208	0.9564334	41.539722	0.36381602	7.483615	3335.3853	0.18370533	6.615232	0.44711223	0.07576164
466	6.8020124	0.956788	41.382637	0.3644444	7.424241	3335.2444	0.18344326	6.6517344	0.44850597	0.07613416
467	6.808602	0.9604564	41.551567	0.36457068	7.4007483	3346.3594	0.18345273	6.5890975	0.44812572	0.07593805
468	6.7856317	0.9539633	41.55945	0.3631939	7.5437694	3352.769	0.18413697	6.725886	0.44872168	0.075862736
